"indicator","total_obs","missing_obs","completeness_rate"
"UIS.EA.4T6.AG25T99.M",17952,16794,6.5
"UIS.EA.4T8.AG25T99.GPIA",17952,16794,6.5
"UIS.EA.6.AG25T99",17952,16785,6.5
"UIS.XSPENDP.2.FDPUB.FNCAP",17952,16786,6.5
"UIS.XSPENDP.2.FDPUB.FNCUR",17952,16784,6.5
"UIS.XSPENDP.3.FDPUB.FNS",17952,16789,6.5
"UIS.XUNIT.GDPCAP.3.FSGOV",17952,16780,6.5
"UIS.EA.2.AG25T99.F",17952,16761,6.6
"UIS.EA.2.AG25T99.M",17952,16761,6.6
"UIS.X.PPP.4.FSGOV",17952,16774,6.6
"UIS.X.PPPCONST.4.FSGOV",17952,16776,6.6
"UIS.XSPENDP.56.FDPUB.FNNONS",17952,16767,6.6
"UIS.EA.2.AG25T99",17952,16747,6.7
"UIS.X.USCONST.4.FSGOV",17952,16752,6.7
"UIS.XSPENDP.0.FDPUB.FNNONS",17952,16743,6.7
"UIS.XSPENDP.3.FDPUB.FNCAP",17952,16748,6.7
"UIS.XSPENDP.3.FDPUB.FNCUR",17952,16744,6.7
"UIS.XUNIT.GDPCAP.2.FSGOV",17952,16741,6.7
"UIS.X.US.4.FSGOV",17952,16731,6.8
"UIS.XGDP.4.FSGOV",17952,16725,6.8
"UIS.XSPENDP.0.FDPUB.FNS",17952,16737,6.8
"UIS.EA.MEAN.1T6.AG25T99.F",17952,16721,6.9
"UIS.EA.MEAN.1T6.AG25T99.M",17952,16721,6.9
"UIS.PTRHC.02.TRAINED",17952,16709,6.9
"UIS.R.1.GUK.F",17952,16710,6.9
"UIS.R.1.GUK.M",17952,16716,6.9
"UIS.TRTP.02",17952,16706,6.9
"SE.TER.GRAD.HU.ZS",17952,16688,7
"SE.TER.GRAD.SC.ZS",17952,16687,7
"UIS.E.01.T",17952,16703,7
"UIS.EA.MEAN.1T6.AG25T99",17952,16704,7
"UIS.FOSGP.5T8.F600",17952,16694,7
"UIS.R.1.GUK",17952,16690,7
"UIS.X.PPPCONST.2.FSGOV",17952,16692,7
"SE.TER.GRAD.AG.ZS",17952,16683,7.1
"SE.TER.GRAD.ED.ZS",17952,16675,7.1
"SE.TER.GRAD.EN.ZS",17952,16670,7.1
"SE.TER.GRAD.HL.ZS",17952,16671,7.1
"SE.TER.GRAD.SS.ZS",17952,16682,7.1
"SE.TER.GRAD.SV.ZS",17952,16669,7.1
"UIS.FOSGP.5T8.F400",17952,16672,7.1
"UIS.FOSGP.5T8.F500600700",17952,16674,7.1
"UIS.FOSGP.5T8.FNON500600700",17952,16673,7.1
"UIS.X.PPP.2.FSGOV",17952,16684,7.1
"UIS.XSPENDP.0.FDPUB.FNCAP",17952,16686,7.1
"UIS.XSPENDP.0.FDPUB.FNCUR",17952,16678,7.1
"UIS.XSPENDP.56.FDPUB.FNS",17952,16675,7.1
"UIS.X.PPP.3.FSGOV",17952,16658,7.2
"UIS.X.USCONST.2.FSGOV",17952,16662,7.2
"UIS.REPR.2.GPV.G4",17952,16639,7.3
"UIS.X.US.2.FSGOV",17952,16634,7.3
"UIS.X.USCONST.3.FSGOV",17952,16636,7.3
"UIS.XSPENDP.FDPUB.FNNONS",17952,16639,7.3
"UIS.XGDP.2.FSGOV",17952,16628,7.4
"UIS.XSPENDP.1.FDPUB.FNNONS",17952,16625,7.4
"UIS.GTVP.4.V",17952,16598,7.5
"UIS.THAGE.01",17952,16608,7.5
"UIS.X.US.3.FSGOV",17952,16608,7.5
"UIS.XGDP.3.FSGOV",17952,16601,7.5
"UIS.XSPENDP.23.FDPUB.FNNONS",17952,16604,7.5
"UIS.XSPENDP.56.FDPUB.FNCAP",17952,16612,7.5
"SE.TER.CMPL.FE.ZS",17952,16584,7.6
"SE.TER.CMPL.MA.ZS",17952,16585,7.6
"UIS.GGR.5.A.GPI",17952,16593,7.6
"UIS.THDUR.01",17952,16588,7.6
"SE.TER.GRAD.OT.ZS",17952,16562,7.7
"UIS.R.2.GPV.G4.M",17952,16563,7.7
"UIS.XSPENDP.1.FDPUB.FNCAP",17952,16562,7.7
"UIS.R.2.GPV.G4.F",17952,16550,7.8
"UIS.XSPENDP.23.FDPUB.FNCAP",17952,16544,7.8
"UIS.XSPENDP.FDPUB.FNCAP",17952,16531,7.9
"UIS.XUNIT.PPPCONST.23.FSGOV",17952,16533,7.9
"SE.TER.CMPL.ZS",17952,16522,8
"UIS.XSPENDP.FDPUB.FNS",17952,16509,8
"UIS.GER.4.GPI",17952,16505,8.1
"UIS.XSPENDP.1.FDPUB.FNS",17952,16491,8.1
"UIS.SLE.4.F",17952,16475,8.2
"UIS.SLE.4.GPI",17952,16476,8.2
"UIS.SLE.4.M",17952,16475,8.2
"UIS.XSPENDP.23.FDPUB.FNS",17952,16475,8.2
"UIS.XSPENDP.56.FDPUB.FNCUR",17952,16479,8.2
"UIS.XUNIT.GDPCAP.23.FSGOV",17952,16458,8.3
"UIS.GER.4.F",17952,16437,8.4
"UIS.GER.4.M",17952,16437,8.4
"UIS.SLE.4",17952,16436,8.4
"UIS.XUNIT.PPPCONST.5T8.FSGOV",17952,16450,8.4
"UIS.XUNIT.GDPCAP.5T8.FSGOV",17952,16427,8.5
"UIS.GER.4",17952,16405,8.6
"SE.XPD.CUR.TOTL.ZS",17952,16386,8.7
"UIS.XSPENDP.1.FDPUB.FNCUR",17952,16391,8.7
"UIS.XUNIT.PPPCONST.1.FSGOV",17952,16396,8.7
"BAR.NOED.1519.FE.ZS",17952,16368,8.8
"BAR.NOED.15UP.FE.ZS",17952,16368,8.8
"BAR.NOED.15UP.ZS",17952,16368,8.8
"BAR.NOED.2024.FE.ZS",17952,16368,8.8
"BAR.NOED.25UP.FE.ZS",17952,16368,8.8
"BAR.NOED.25UP.ZS",17952,16368,8.8
"BAR.PRM.UCMP.6569.ZS",17952,16368,8.8
"BAR.SCHL.1519",17952,16368,8.8
"BAR.SCHL.15UP",17952,16368,8.8
"BAR.SCHL.2024",17952,16368,8.8
"BAR.SCHL.2024.FE",17952,16368,8.8
"BAR.SCHL.2529",17952,16368,8.8
"BAR.SCHL.2529.FE",17952,16368,8.8
"BAR.SCHL.25UP",17952,16368,8.8
"BAR.SCHL.25UP.FE",17952,16368,8.8
"BAR.SCHL.3034",17952,16368,8.8
"BAR.SCHL.3034.FE",17952,16368,8.8
"BAR.SCHL.3539",17952,16368,8.8
"BAR.SCHL.3539.FE",17952,16368,8.8
"BAR.SCHL.4044",17952,16368,8.8
"BAR.SCHL.4044.FE",17952,16368,8.8
"BAR.SCHL.4549.FE",17952,16368,8.8
"BAR.SCHL.5054",17952,16368,8.8
"BAR.SCHL.5054.FE",17952,16368,8.8
"BAR.SCHL.5559",17952,16368,8.8
"BAR.SCHL.5559.FE",17952,16368,8.8
"BAR.SCHL.6064",17952,16368,8.8
"BAR.SCHL.6064.FE",17952,16368,8.8
"BAR.SCHL.6569",17952,16368,8.8
"BAR.SCHL.6569.FE",17952,16368,8.8
"BAR.SCHL.7074",17952,16368,8.8
"BAR.SCHL.7074.FE",17952,16368,8.8
"BAR.SCHL.75UP",17952,16368,8.8
"BAR.SCHL.75UP.FE",17952,16368,8.8
"BAR.SEC.CMPT.1519.FE.ZS",17952,16368,8.8
"BAR.SEC.CMPT.1519.ZS",17952,16368,8.8
"BAR.SEC.CMPT.15UP.FE.ZS",17952,16368,8.8
"BAR.SEC.CMPT.15UP.ZS",17952,16368,8.8
"BAR.SEC.CMPT.2024.ZS",17952,16368,8.8
"BAR.SEC.CMPT.2529.FE.ZS",17952,16368,8.8
"BAR.SEC.CMPT.2529.ZS",17952,16368,8.8
"BAR.SEC.CMPT.25UP.FE.ZS",17952,16368,8.8
"BAR.SEC.CMPT.25UP.ZS",17952,16368,8.8
"BAR.SEC.CMPT.3034.FE.ZS",17952,16368,8.8
"BAR.SEC.CMPT.3034.ZS",17952,16368,8.8
"BAR.SEC.CMPT.3539.FE.ZS",17952,16368,8.8
"BAR.SEC.CMPT.3539.ZS",17952,16368,8.8
"BAR.SEC.CMPT.4044.ZS",17952,16368,8.8
"BAR.SEC.CMPT.4549.FE.ZS",17952,16368,8.8
"BAR.SEC.CMPT.4549.ZS",17952,16368,8.8
"BAR.SEC.CMPT.5054.FE.ZS",17952,16368,8.8
"BAR.SEC.CMPT.5054.ZS",17952,16368,8.8
"BAR.SEC.CMPT.5559.FE.ZS",17952,16368,8.8
"BAR.SEC.CMPT.6569.FE.ZS",17952,16368,8.8
"BAR.SEC.CMPT.6569.ZS",17952,16368,8.8
"BAR.SEC.CMPT.7074.FE.ZS",17952,16368,8.8
"BAR.SEC.CMPT.75UP.ZS",17952,16368,8.8
"BAR.SEC.ICMP.1519.FE.ZS",17952,16368,8.8
"BAR.SEC.ICMP.15UP.FE.ZS",17952,16368,8.8
"BAR.SEC.ICMP.15UP.ZS",17952,16368,8.8
"BAR.SEC.ICMP.2024.FE.ZS",17952,16368,8.8
"BAR.SEC.ICMP.2529.FE.ZS",17952,16368,8.8
"BAR.SEC.ICMP.2529.ZS",17952,16368,8.8
"BAR.SEC.ICMP.25UP.FE.ZS",17952,16368,8.8
"BAR.SEC.ICMP.25UP.ZS",17952,16368,8.8
"BAR.SEC.ICMP.3034.ZS",17952,16368,8.8
"BAR.SEC.ICMP.4044.FE.ZS",17952,16368,8.8
"BAR.SEC.ICMP.4549.FE.ZS",17952,16368,8.8
"BAR.SEC.ICMP.4549.ZS",17952,16368,8.8
"BAR.SEC.ICMP.5054.ZS",17952,16368,8.8
"BAR.SEC.ICMP.5559.FE.ZS",17952,16368,8.8
"BAR.SEC.ICMP.5559.ZS",17952,16368,8.8
"BAR.SEC.ICMP.6064.FE.ZS",17952,16368,8.8
"BAR.SEC.ICMP.6064.ZS",17952,16368,8.8
"BAR.SEC.ICMP.6569.FE.ZS",17952,16368,8.8
"BAR.SEC.ICMP.7074.FE.ZS",17952,16368,8.8
"BAR.SEC.ICMP.7074.ZS",17952,16368,8.8
"BAR.SEC.ICMP.75UP.ZS",17952,16368,8.8
"BAR.SEC.SCHL.1519.FE",17952,16368,8.8
"BAR.SEC.SCHL.15UP",17952,16368,8.8
"BAR.SEC.SCHL.15UP.FE",17952,16368,8.8
"BAR.SEC.SCHL.2024",17952,16368,8.8
"BAR.SEC.SCHL.2529",17952,16368,8.8
"BAR.SEC.SCHL.2529.FE",17952,16368,8.8
"BAR.SEC.SCHL.25UP",17952,16368,8.8
"BAR.SEC.SCHL.25UP.FE",17952,16368,8.8
"BAR.SEC.SCHL.3034",17952,16368,8.8
"BAR.SEC.SCHL.3034.FE",17952,16368,8.8
"BAR.SEC.SCHL.3539",17952,16368,8.8
"BAR.SEC.SCHL.3539.FE",17952,16368,8.8
"BAR.SEC.SCHL.4044",17952,16368,8.8
"BAR.SEC.SCHL.4044.FE",17952,16368,8.8
"BAR.SEC.SCHL.4549",17952,16368,8.8
"BAR.SEC.SCHL.5054",17952,16368,8.8
"BAR.SEC.SCHL.5054.FE",17952,16368,8.8
"BAR.SEC.SCHL.5559",17952,16368,8.8
"BAR.SEC.SCHL.5559.FE",17952,16368,8.8
"BAR.SEC.SCHL.6064",17952,16368,8.8
"BAR.SEC.SCHL.6064.FE",17952,16368,8.8
"BAR.SEC.SCHL.6569",17952,16368,8.8
"BAR.SEC.SCHL.6569.FE",17952,16368,8.8
"BAR.SEC.SCHL.7074",17952,16368,8.8
"BAR.SEC.SCHL.7074.FE",17952,16368,8.8
"BAR.SEC.SCHL.75UP",17952,16368,8.8
"BAR.SEC.SCHL.75UP.FE",17952,16368,8.8
"BAR.SEC.UCMP.1519.FE.ZS",17952,16368,8.8
"BAR.SEC.UCMP.1519.ZS",17952,16368,8.8
"BAR.SEC.UCMP.2024.ZS",17952,16368,8.8
"BAR.SEC.UCMP.3034.FE.ZS",17952,16368,8.8
"BAR.SEC.UCMP.3539.ZS",17952,16368,8.8
"BAR.SEC.UCMP.4044.FE.ZS",17952,16368,8.8
"BAR.SEC.UCMP.4044.ZS",17952,16368,8.8
"BAR.SEC.UCMP.4549.ZS",17952,16368,8.8
"BAR.SEC.UCMP.5054.ZS",17952,16368,8.8
"BAR.SEC.UCMP.5559.FE.ZS",17952,16368,8.8
"BAR.SEC.UCMP.6064.FE.ZS",17952,16368,8.8
"BAR.SEC.UCMP.6064.ZS",17952,16368,8.8
"BAR.SEC.UCMP.6569.FE.ZS",17952,16368,8.8
"BAR.SEC.UCMP.6569.ZS",17952,16368,8.8
"BAR.TER.CMPT.1519.FE.ZS",17952,16368,8.8
"BAR.TER.CMPT.15UP.FE.ZS",17952,16368,8.8
"BAR.TER.CMPT.15UP.ZS",17952,16368,8.8
"BAR.TER.CMPT.2024.FE.ZS",17952,16368,8.8
"BAR.TER.CMPT.2024.ZS",17952,16368,8.8
"BAR.TER.CMPT.2529.FE.ZS",17952,16368,8.8
"BAR.TER.CMPT.2529.ZS",17952,16368,8.8
"BAR.TER.CMPT.25UP.FE.ZS",17952,16368,8.8
"BAR.TER.CMPT.3034.FE.ZS",17952,16368,8.8
"BAR.TER.CMPT.3539.ZS",17952,16368,8.8
"BAR.TER.CMPT.5054.FE.ZS",17952,16368,8.8
"BAR.TER.CMPT.5559.ZS",17952,16368,8.8
"BAR.TER.CMPT.6569.FE.ZS",17952,16368,8.8
"BAR.TER.CMPT.6569.ZS",17952,16368,8.8
"BAR.TER.CMPT.75UP.FE.ZS",17952,16368,8.8
"BAR.TER.CMPT.75UP.ZS",17952,16368,8.8
"BAR.TER.ICMP.1519.FE.ZS",17952,16368,8.8
"BAR.TER.ICMP.2529.ZS",17952,16368,8.8
"BAR.TER.ICMP.25UP.ZS",17952,16368,8.8
"BAR.TER.ICMP.3539.FE.ZS",17952,16368,8.8
"BAR.TER.ICMP.4044.FE.ZS",17952,16368,8.8
"BAR.TER.ICMP.4044.ZS",17952,16368,8.8
"BAR.TER.ICMP.4549.FE.ZS",17952,16368,8.8
"BAR.TER.ICMP.4549.ZS",17952,16368,8.8
"BAR.TER.ICMP.5054.ZS",17952,16368,8.8
"BAR.TER.ICMP.5559.ZS",17952,16368,8.8
"BAR.TER.ICMP.6064.FE.ZS",17952,16368,8.8
"BAR.TER.ICMP.6569.FE.ZS",17952,16368,8.8
"BAR.TER.ICMP.6569.ZS",17952,16368,8.8
"BAR.NOED.3034.ZS",17952,16368,8.8
"BAR.NOED.3539.FE.ZS",17952,16368,8.8
"BAR.NOED.3539.ZS",17952,16368,8.8
"BAR.NOED.4044.ZS",17952,16368,8.8
"BAR.NOED.4549.FE.ZS",17952,16368,8.8
"BAR.NOED.4549.ZS",17952,16368,8.8
"BAR.NOED.5054.FE.ZS",17952,16368,8.8
"BAR.NOED.5054.ZS",17952,16368,8.8
"BAR.NOED.5559.FE.ZS",17952,16368,8.8
"BAR.NOED.6064.FE.ZS",17952,16368,8.8
"BAR.NOED.6064.ZS",17952,16368,8.8
"BAR.NOED.6569.ZS",17952,16368,8.8
"BAR.NOED.7074.ZS",17952,16368,8.8
"BAR.NOED.75UP.FE.ZS",17952,16368,8.8
"BAR.TER.ICMP.7074.ZS",17952,16368,8.8
"BAR.TER.ICMP.75UP.FE.ZS",17952,16368,8.8
"BAR.TER.ICMP.75UP.ZS",17952,16368,8.8
"BAR.TER.SCHL.1519",17952,16368,8.8
"BAR.TER.SCHL.1519.FE",17952,16368,8.8
"BAR.TER.SCHL.15UP",17952,16368,8.8
"BAR.TER.SCHL.2024",17952,16368,8.8
"BAR.TER.SCHL.2024.FE",17952,16368,8.8
"BAR.TER.SCHL.2529",17952,16368,8.8
"BAR.TER.SCHL.2529.FE",17952,16368,8.8
"BAR.TER.SCHL.25UP",17952,16368,8.8
"BAR.TER.SCHL.25UP.FE",17952,16368,8.8
"BAR.TER.SCHL.3034",17952,16368,8.8
"BAR.TER.SCHL.3034.FE",17952,16368,8.8
"BAR.TER.SCHL.3539",17952,16368,8.8
"BAR.TER.SCHL.3539.FE",17952,16368,8.8
"BAR.TER.SCHL.4044",17952,16368,8.8
"BAR.TER.SCHL.4044.FE",17952,16368,8.8
"BAR.TER.SCHL.4549",17952,16368,8.8
"BAR.TER.SCHL.5054",17952,16368,8.8
"BAR.TER.SCHL.5054.FE",17952,16368,8.8
"BAR.TER.SCHL.5559",17952,16368,8.8
"BAR.TER.SCHL.5559.FE",17952,16368,8.8
"BAR.TER.SCHL.6064",17952,16368,8.8
"BAR.TER.SCHL.6064.FE",17952,16368,8.8
"BAR.TER.SCHL.6569",17952,16368,8.8
"BAR.TER.SCHL.6569.FE",17952,16368,8.8
"BAR.TER.SCHL.7074",17952,16368,8.8
"BAR.TER.SCHL.7074.FE",17952,16368,8.8
"BAR.TER.SCHL.75UP",17952,16368,8.8
"BAR.TER.SCHL.75UP.FE",17952,16368,8.8
"BAR.TER.UCMP.1519.FE.ZS",17952,16368,8.8
"BAR.TER.UCMP.1519.ZS",17952,16368,8.8
"BAR.TER.UCMP.2024.FE.ZS",17952,16368,8.8
"BAR.TER.UCMP.2024.ZS",17952,16368,8.8
"BAR.TER.UCMP.2529.FE.ZS",17952,16368,8.8
"BAR.TER.UCMP.2529.ZS",17952,16368,8.8
"BAR.TER.UCMP.3034.FE.ZS",17952,16368,8.8
"BAR.TER.UCMP.3034.ZS",17952,16368,8.8
"BAR.TER.UCMP.3539.FE.ZS",17952,16368,8.8
"BAR.TER.UCMP.4044.ZS",17952,16368,8.8
"BAR.TER.UCMP.4549.FE.ZS",17952,16368,8.8
"BAR.TER.UCMP.5054.FE.ZS",17952,16368,8.8
"BAR.TER.UCMP.5054.ZS",17952,16368,8.8
"BAR.TER.UCMP.5559.ZS",17952,16368,8.8
"BAR.TER.UCMP.6569.ZS",17952,16368,8.8
"BAR.POP.1519.FE",17952,16368,8.8
"BAR.POP.15UP.FE",17952,16368,8.8
"BAR.POP.2024",17952,16368,8.8
"BAR.POP.2024.FE",17952,16368,8.8
"BAR.POP.2529.FE",17952,16368,8.8
"BAR.POP.25UP",17952,16368,8.8
"BAR.POP.25UP.FE",17952,16368,8.8
"BAR.POP.3034",17952,16368,8.8
"BAR.POP.3034.FE",17952,16368,8.8
"BAR.POP.3539",17952,16368,8.8
"BAR.POP.4044",17952,16368,8.8
"BAR.POP.4549",17952,16368,8.8
"BAR.POP.4549.FE",17952,16368,8.8
"BAR.POP.5559.FE",17952,16368,8.8
"BAR.POP.6064",17952,16368,8.8
"BAR.POP.6064.FE",17952,16368,8.8
"BAR.POP.6569",17952,16368,8.8
"BAR.POP.6569.FE",17952,16368,8.8
"BAR.POP.7074.FE",17952,16368,8.8
"BAR.POP.75UP",17952,16368,8.8
"BAR.POP.75UP.FE",17952,16368,8.8
"BAR.PRM.CMPT.1519.FE.ZS",17952,16368,8.8
"BAR.PRM.CMPT.15UP.FE.ZS",17952,16368,8.8
"BAR.PRM.CMPT.2024.FE.ZS",17952,16368,8.8
"BAR.PRM.CMPT.2024.ZS",17952,16368,8.8
"BAR.PRM.CMPT.2529.FE.ZS",17952,16368,8.8
"BAR.PRM.CMPT.2529.ZS",17952,16368,8.8
"BAR.PRM.CMPT.25UP.FE.ZS",17952,16368,8.8
"BAR.PRM.CMPT.3034.FE.ZS",17952,16368,8.8
"UIS.XSPENDP.23.FDPUB.FNCUR",17952,16380,8.8
"BAR.PRM.CMPT.3034.ZS",17952,16368,8.8
"BAR.PRM.CMPT.3539.FE.ZS",17952,16368,8.8
"BAR.PRM.CMPT.3539.ZS",17952,16368,8.8
"BAR.PRM.CMPT.4044.FE.ZS",17952,16368,8.8
"BAR.PRM.CMPT.4549.FE.ZS",17952,16368,8.8
"BAR.PRM.CMPT.5054.FE.ZS",17952,16368,8.8
"BAR.PRM.CMPT.5054.ZS",17952,16368,8.8
"BAR.PRM.CMPT.5559.ZS",17952,16368,8.8
"BAR.PRM.CMPT.6064.FE.ZS",17952,16368,8.8
"BAR.PRM.CMPT.6569.FE.ZS",17952,16368,8.8
"BAR.PRM.CMPT.7074.FE.ZS",17952,16368,8.8
"BAR.PRM.CMPT.7074.ZS",17952,16368,8.8
"BAR.PRM.CMPT.75UP.FE.ZS",17952,16368,8.8
"BAR.PRM.ICMP.1519.ZS",17952,16368,8.8
"BAR.PRM.ICMP.2024.FE.ZS",17952,16368,8.8
"BAR.PRM.ICMP.2024.ZS",17952,16368,8.8
"BAR.PRM.ICMP.2529.FE.ZS",17952,16368,8.8
"BAR.PRM.ICMP.2529.ZS",17952,16368,8.8
"BAR.PRM.ICMP.25UP.FE.ZS",17952,16368,8.8
"BAR.PRM.ICMP.25UP.ZS",17952,16368,8.8
"BAR.PRM.ICMP.3034.FE.ZS",17952,16368,8.8
"BAR.PRM.ICMP.3034.ZS",17952,16368,8.8
"BAR.PRM.ICMP.3539.FE.ZS",17952,16368,8.8
"BAR.PRM.ICMP.3539.ZS",17952,16368,8.8
"BAR.PRM.ICMP.4044.FE.ZS",17952,16368,8.8
"BAR.PRM.ICMP.4044.ZS",17952,16368,8.8
"BAR.PRM.ICMP.4549.FE.ZS",17952,16368,8.8
"BAR.PRM.ICMP.4549.ZS",17952,16368,8.8
"BAR.PRM.ICMP.5054.ZS",17952,16368,8.8
"BAR.PRM.ICMP.5559.FE.ZS",17952,16368,8.8
"BAR.PRM.ICMP.5559.ZS",17952,16368,8.8
"BAR.PRM.ICMP.6064.ZS",17952,16368,8.8
"BAR.PRM.ICMP.6569.ZS",17952,16368,8.8
"BAR.PRM.ICMP.7074.FE.ZS",17952,16368,8.8
"BAR.PRM.ICMP.7074.ZS",17952,16368,8.8
"BAR.PRM.ICMP.75UP.FE.ZS",17952,16368,8.8
"BAR.PRM.SCHL.1519.FE",17952,16368,8.8
"BAR.PRM.SCHL.15UP",17952,16368,8.8
"BAR.PRM.SCHL.2024",17952,16368,8.8
"BAR.PRM.SCHL.2024.FE",17952,16368,8.8
"BAR.PRM.SCHL.2529.FE",17952,16368,8.8
"BAR.PRM.SCHL.25UP.FE",17952,16368,8.8
"BAR.PRM.SCHL.3034",17952,16368,8.8
"BAR.PRM.SCHL.3539",17952,16368,8.8
"BAR.PRM.SCHL.3539.FE",17952,16368,8.8
"BAR.PRM.SCHL.4044.FE",17952,16368,8.8
"BAR.PRM.SCHL.4549",17952,16368,8.8
"BAR.PRM.SCHL.4549.FE",17952,16368,8.8
"BAR.PRM.SCHL.5054",17952,16368,8.8
"BAR.PRM.SCHL.5054.FE",17952,16368,8.8
"BAR.PRM.SCHL.5559",17952,16368,8.8
"BAR.PRM.SCHL.5559.FE",17952,16368,8.8
"BAR.PRM.SCHL.6064",17952,16368,8.8
"BAR.PRM.SCHL.6064.FE",17952,16368,8.8
"BAR.PRM.SCHL.6569",17952,16368,8.8
"BAR.PRM.SCHL.6569.FE",17952,16368,8.8
"BAR.PRM.SCHL.7074",17952,16368,8.8
"BAR.PRM.SCHL.75UP",17952,16368,8.8
"BAR.PRM.UCMP.1519.FE.ZS",17952,16368,8.8
"BAR.PRM.UCMP.1519.ZS",17952,16368,8.8
"BAR.PRM.UCMP.2024.FE.ZS",17952,16368,8.8
"BAR.PRM.UCMP.2024.ZS",17952,16368,8.8
"BAR.PRM.UCMP.2529.FE.ZS",17952,16368,8.8
"BAR.PRM.UCMP.2529.ZS",17952,16368,8.8
"BAR.PRM.UCMP.3034.FE.ZS",17952,16368,8.8
"BAR.PRM.UCMP.3539.FE.ZS",17952,16368,8.8
"BAR.PRM.UCMP.3539.ZS",17952,16368,8.8
"BAR.PRM.UCMP.4044.FE.ZS",17952,16368,8.8
"BAR.PRM.UCMP.4044.ZS",17952,16368,8.8
"BAR.PRM.UCMP.4549.FE.ZS",17952,16368,8.8
"BAR.PRM.UCMP.4549.ZS",17952,16368,8.8
"BAR.PRM.UCMP.5054.FE.ZS",17952,16368,8.8
"BAR.PRM.UCMP.5559.FE.ZS",17952,16368,8.8
"BAR.PRM.UCMP.5559.ZS",17952,16368,8.8
"BAR.PRM.UCMP.6064.FE.ZS",17952,16368,8.8
"BAR.PRM.UCMP.6064.ZS",17952,16368,8.8
"BAR.PRM.UCMP.6569.FE.ZS",17952,16368,8.8
"UIS.XUNIT.GDPCAP.1.FSGOV",17952,16310,9.1
"UIS.TRTP.1.GPIA",17952,16295,9.2
"UIS.R.2.GPV.G4",17952,16282,9.3
"UIS.MENFR.56",17952,16192,9.8
"UIS.ODAFLOW.VOLUMESCHOLARSHIP",17952,16166,9.9
"UIS.PRP.4",17952,16146,10.1
"UIS.PTRHC.1.TRAINED",17952,16066,10.5
"SE.TER.PRIV.ZS",17952,16044,10.6
"UIS.PRP.0",17952,15988,10.9
"UIS.X.PPPCONST.2T3.FSGOV",17952,15970,11
"UIS.MENF.56",17952,15958,11.1
"UIS.X.PPPCONST.1.FSGOV",17952,15963,11.1
"UIS.X.PPP.1.FSGOV",17952,15941,11.2
"UIS.X.PPP.2T3.FSGOV",17952,15948,11.2
"UIS.MSEP.56.M",17952,15917,11.3
"UIS.MSEP.56.F",17952,15913,11.4
"UIS.REPR.2.GPV.M",17952,15897,11.4
"UIS.REPR.2.GPV.F",17952,15893,11.5
"UIS.MS.56.F",17952,15825,11.8
"UIS.MS.56.M",17952,15841,11.8
"UIS.REPR.2.GPV",17952,15831,11.8
"UIS.X.PPPCONST.UK.FSGOV",17952,15832,11.8
"UIS.X.PPP.UK.FSGOV",17952,15823,11.9
"UIS.SAP.01",17952,15785,12.1
"UIS.SAP.01.F",17952,15785,12.1
"UIS.SAP.01.M",17952,15785,12.1
"UIS.X.PPPCONST.5T8.FSGOV",17952,15787,12.1
"UIS.X.PPP.5T8.FSGOV",17952,15769,12.2
"UIS.XUNIT.PPPCONST.02.FSGOV",17952,15766,12.2
"UIS.GTVP.2.V",17952,15748,12.3
"UIS.X.PPPCONST.02.FSGOV",17952,15694,12.6
"UIS.XUNIT.GDPCAP.02.FSGOV",17952,15692,12.6
"UIS.X.PPP.02.FSGOV",17952,15678,12.7
"UIS.REPR.1.G6.M",17952,15651,12.8
"UIS.REPR.1.G6.F",17952,15645,12.9
"UIS.OAEPG.2.GPV.F",17952,15601,13.1
"UIS.OAEPG.2.GPV.GPIA",17952,15601,13.1
"UIS.OAEPG.2.GPV.M",17952,15602,13.1
"UIS.ROFST.AGM1.GPIA.CP",17952,15580,13.2
"UIS.X.USCONST.UK.FSGOV",17952,15577,13.2
"UIS.E.0.M",17952,15555,13.4
"UIS.LR.AG65T99.GPIA",17952,15521,13.5
"UIS.E.0.F",17952,15512,13.6
"UIS.NERA.AGM1.GPIA.CP",17952,15510,13.6
"UIS.OAEPG.1.F",17952,15507,13.6
"UIS.OAEPG.1.GPIA",17952,15511,13.6
"UIS.OAEPG.1.M",17952,15509,13.6
"UIS.OAEPG.2.GPV",17952,15513,13.6
"UIS.X.US.UK.FSGOV",17952,15517,13.6
"UIS.LR.AG25T64.GPIA",17952,15484,13.7
"UIS.ROFST.AGM1.F.CP",17952,15497,13.7
"UIS.ROFST.AGM1.M.CP",17952,15497,13.7
"UIS.LR.AG15T24.GPIA",17952,15479,13.8
"UIS.NERA.AGM1.F",17952,15474,13.8
"UIS.NERA.AGM1.M",17952,15483,13.8
"UIS.OFST.AGM1.F.CP",17952,15473,13.8
"UIS.OFST.AGM1.M.CP",17952,15474,13.8
"UIS.LR.AG15T99.GPIA",17952,15459,13.9
"UIS.PRP.3",17952,15452,13.9
"UIS.E.0.T",17952,15432,14
"UIS.LP.AG65",17952,15437,14
"UIS.LPP.AG65",17952,15437,14
"UIS.LR.AG65",17952,15445,14
"UIS.LR.AG65.F",17952,15435,14
"UIS.LR.AG65.M",17952,15447,14
"UIS.ROFST.AGM1.CP",17952,15442,14
"UIS.LP.AG65.F",17952,15412,14.1
"UIS.LP.AG65.M",17952,15423,14.1
"UIS.LR.AG25T64",17952,15419,14.1
